firm_id,sector,size,stratum,split
214,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
215,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
216,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
217,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
218,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
219,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
220,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,val
221,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
222,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
223,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
224,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
225,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
226,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
227,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
228,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
229,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
230,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
231,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
232,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
233,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
234,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
235,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,val
236,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
237,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
238,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,test
239,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,test
240,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
241,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
242,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
243,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
244,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
245,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
246,SECTOR_MANUFACTURING_SMALL,SIZE_MEDIUM_50_249,SECTOR_MANUFACTURING_SMALL|SIZE_MEDIUM_50_249,train
247,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,val
248,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,test
249,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
250,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,test
251,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
252,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
253,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
254,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
255,SECTOR_TRANSPORT,SIZE_MEDIUM_50_249,SECTOR_TRANSPORT|SIZE_MEDIUM_50_249,train
256,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,val
257,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
258,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
259,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
260,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
261,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
262,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
263,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
264,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
265,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,test
266,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
267,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
268,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,train
269,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,val
270,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
271,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
272,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,test
273,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,test
274,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
275,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
276,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,test
277,SECTOR_PROFESSIONAL_SERVICES,SIZE_MEDIUM_50_249,SECTOR_PROFESSIONAL_SERVICES|SIZE_MEDIUM_50_249,train
278,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
279,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,test
280,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
281,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
282,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
283,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
284,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,test
285,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
286,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
287,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,val
288,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
289,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
290,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
291,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
292,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
293,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
294,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
295,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
296,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
297,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
298,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,test
299,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
300,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,val
301,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
302,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
303,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
304,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
305,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
306,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,test
307,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
308,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
309,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
310,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
311,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
312,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
313,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,test
314,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,val
315,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
316,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,test
317,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
318,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
319,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
320,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
321,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,test
322,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,test
323,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
324,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,val
325,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,test
326,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
327,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
328,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
329,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
330,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
331,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
332,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
333,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
334,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
335,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,val
336,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
337,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
338,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
339,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
340,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
341,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
342,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
343,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
344,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
345,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,train
346,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
347,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
348,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,test
349,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
350,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
351,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,test
352,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
353,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
354,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
355,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
356,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,train
357,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
358,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
359,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
360,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
361,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
362,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
363,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
364,SECTOR_HEALTHCARE_SMALL,SIZE_MEDIUM_50_249,SECTOR_HEALTHCARE_SMALL|SIZE_MEDIUM_50_249,train
365,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,val
366,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
367,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
368,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,train
369,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
370,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
371,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,train
372,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
373,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
374,SECTOR_TRANSPORT,SIZE_MEDIUM_50_249,SECTOR_TRANSPORT|SIZE_MEDIUM_50_249,test
375,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
376,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,test
377,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
378,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
379,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
380,SECTOR_HOSPITALITY,SIZE_MEDIUM_50_249,SECTOR_HOSPITALITY|SIZE_MEDIUM_50_249,train
381,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
382,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
383,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
384,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,test
385,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,test
386,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
387,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,train
388,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
389,SECTOR_OTHER,SIZE_MEDIUM_50_249,SECTOR_OTHER|SIZE_MEDIUM_50_249,train
390,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
391,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,val
392,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,train
393,SECTOR_MANUFACTURING_SMALL,SIZE_SMALL_10_49,SECTOR_MANUFACTURING_SMALL|SIZE_SMALL_10_49,train
394,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
395,SECTOR_HOSPITALITY,SIZE_SMALL_10_49,SECTOR_HOSPITALITY|SIZE_SMALL_10_49,test
396,SECTOR_TRANSPORT,SIZE_MICRO_1_9,SECTOR_TRANSPORT|SIZE_MICRO_1_9,train
397,SECTOR_TECH_SERVICES,SIZE_MEDIUM_50_249,SECTOR_TECH_SERVICES|SIZE_MEDIUM_50_249,train
398,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
399,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
400,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
401,SECTOR_TECH_SERVICES,SIZE_MICRO_1_9,SECTOR_TECH_SERVICES|SIZE_MICRO_1_9,train
402,SECTOR_RETAIL,SIZE_SMALL_10_49,SECTOR_RETAIL|SIZE_SMALL_10_49,train
403,SECTOR_MANUFACTURING_SMALL,SIZE_MICRO_1_9,SECTOR_MANUFACTURING_SMALL|SIZE_MICRO_1_9,train
404,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
405,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,val
406,SECTOR_OTHER,SIZE_SMALL_10_49,SECTOR_OTHER|SIZE_SMALL_10_49,train
407,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,test
408,SECTOR_RETAIL,SIZE_MICRO_1_9,SECTOR_RETAIL|SIZE_MICRO_1_9,train
409,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
410,SECTOR_CONSTRUCTION,SIZE_SMALL_10_49,SECTOR_CONSTRUCTION|SIZE_SMALL_10_49,val
411,SECTOR_OTHER,SIZE_MICRO_1_9,SECTOR_OTHER|SIZE_MICRO_1_9,val
412,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
413,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
414,SECTOR_TRANSPORT,SIZE_SMALL_10_49,SECTOR_TRANSPORT|SIZE_SMALL_10_49,test
415,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
416,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,test
417,SECTOR_CONSTRUCTION,SIZE_MICRO_1_9,SECTOR_CONSTRUCTION|SIZE_MICRO_1_9,train
418,SECTOR_TECH_SERVICES,SIZE_SMALL_10_49,SECTOR_TECH_SERVICES|SIZE_SMALL_10_49,val
419,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
420,SECTOR_PROFESSIONAL_SERVICES,SIZE_SMALL_10_49,SECTOR_PROFESSIONAL_SERVICES|SIZE_SMALL_10_49,train
421,SECTOR_RETAIL,SIZE_MEDIUM_50_249,SECTOR_RETAIL|SIZE_MEDIUM_50_249,test
422,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,val
423,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
424,SECTOR_HEALTHCARE_SMALL,SIZE_MICRO_1_9,SECTOR_HEALTHCARE_SMALL|SIZE_MICRO_1_9,train
425,SECTOR_HEALTHCARE_SMALL,SIZE_SMALL_10_49,SECTOR_HEALTHCARE_SMALL|SIZE_SMALL_10_49,train
426,SECTOR_HOSPITALITY,SIZE_MICRO_1_9,SECTOR_HOSPITALITY|SIZE_MICRO_1_9,train
427,SECTOR_PROFESSIONAL_SERVICES,SIZE_MICRO_1_9,SECTOR_PROFESSIONAL_SERVICES|SIZE_MICRO_1_9,train
